Stf;Pos.;Material P;Objektkurztext;   Menge;ME;Werk;ZTP;Horiz;DMk;BeschArt;MArt;R;LOrt;ArbPlatz;ÄndNr;EKG;SchGut
2;6;558529WT1;Montage Türschutzkastenklappe-2-flüg.Tür;2;ST;86;SP;300;PD;E;HALB;1;15;INV;71509;;
3;1;500566614;Türschutzkastenklappe kpl;1;ST;86;SP;1;PD;F;ROH;;88;S6MOB4;B-GOT001;W06;
3;2;500578634;Traverse kpl;1;ST;86;SP;1;PD;F;ROH;;88;S6MOB4;B-GOT001;W05;
3;3;500578636;Gasdruckfeder 16-1-91-65,5-A246-B246;2;ST;86;SP;1;PD;F;ROH;;88;S6MOB4;B-GOT001;W09;
3;5;500478267;Beilage 3mm Bl 3x45x91,5 EN485-4;2;ST;86;SP;100;ND;F;HALB;;88;S6MOB4;B-GOT001;W09;X
3;6;500478266;Beilage 1mm Bl 1x45x91,5 EN485-4;4;ST;86;SP;100;ND;F;HALB;;88;S6MOB4;B-GOT001;W09;X
3;10;700014189;Sechskantschr.M6x25 ISO4017-A2-70;4;ST;86;SP;1;ND;F;ROH;;88;S6MOB4;B-GOT001;W09;X
3;13;700043179;Scheibe 8 ISO7089-200HV-A2;4;ST;86;SP;1;ND;F;ROH;;88;S6MOB4;B-GOT001;W09;X
3;15;500053323;Sperrkantscheibe SKB-6-NrFSt;4;ST;86;SP;1;ND;F;ROH;;88;S6MOB4;B-GOT001;W09;X
3;17;812019671;Sechskantm.M8 ISO10511-A2-70;4;ST;86;SP;1;ND;F;ROH;;88;S6MOB4;B-GOT001;W09;X
3;19;815000162;Käfigmutter KLIPKO M6 (3,6-4,5)-A2/St-Zn;4;ST;86;SP;1;ND;F;ROH;;88;S6MOB4;B-GOT001;W09;X
3;1;500036716;Montagepaste Klüber 46MR401;0;KG;86;SP;1;PD;F;ROH;1;88;S6MOB4;75134;W09;
2;7;558537WT1;Montage Haltestangen WT1-A;1;ST;86;SP;300;PD;E;HALB;1;15;INV;B-GOT001;;
3;1;500574612;Geruest Rollstuhlplatz;2;ST;86;SP;1;PD;F;ROH;;88;S6MOB4;B-GOT001;W06;
3;2;500574615;Haltestange Windfang kpl;1;ST;86;SP;1;PD;F;ROH;;88;S6MOB4;B-GOT001;W06;
3;3;500574617;Haltestange Windfang kpl;1;ST;86;SP;1;PD;F;ROH;;88;S6MOB4;B-GOT001;W06;
3;4;500580230;Haltestange Windfang kpl;1;ST;86;SP;1;PD;F;ROH;;88;S6MOB4;B-GOT001;W06;
3;5;500592077;Haltestange Windfang kpl;1;ST;86;SP;1;PD;F;ROH;;88;S6MOB4;B-GOT001;W06;
3;6;500593549;Haltestange Rollstuhlplatz;1;ST;86;SP;1;PD;F;ROH;;88;S6MOB4;B-GOT001;W06;
3;7;500593550;Horizontale Haltestange kpl L=980;1;ST;86;SP;1;PD;F;ROH;;88;S6MOB4;B-GOT001;W06;
3;8;500574630;Horizontale Haltestange kpl L=980;1;ST;86;SP;1;PD;F;ROH;;88;S6MOB4;B-GOT001;W06;
3;9;500574631;Horizontale Haltestange kpl L=1080;1;ST;86;SP;1;PD;F;ROH;;88;S6MOB4;B-GOT001;W06;
3;10;500574632;Horizontale Haltestange kpl L=1080;1;ST;86;SP;1;PD;F;ROH;;88;S6MOB4;B-GOT001;W06;
3;11;500574625;Portalstange kpl;1;ST;86;SP;1;PD;F;ROH;;88;S6MOB4;B-GOT001;W06;
3;12;500577944;Portalstange kurz kpl;1;ST;86;SP;1;PD;F;ROH;;88;S6MOB4;B-GOT001;W06;
3;13;500592092;Handlauf Priority Sitz kpl;1;ST;86;SP;1;PD;F;ROH;;88;S6MOB4;B-GOT001;W06;
3;14;500574623;Handlauf Priority Sitz kpl wg;1;ST;86;SP;1;PD;F;ROH;;88;S6MOB4;B-GOT001;W06;
3;15;500574622;Handlauf Einstieg;1;ST;86;SP;1;PD;F;ROH;;88;S6MOB4;B-GOT001;W06;
3;16;500574633;Haltestange Sitz;2;ST;86;SP;1;PD;F;ROH;;88;S6MOB4;B-GOT001;W06;
3;17;500574616;Windfangscheibe;1;ST;86;SP;1;PD;F;ROH;;88;S6MOB4;B-GOT001;W06;
3;18;500574620;Windfangscheibe;1;ST;86;SP;1;PD;F;ROH;;88;S6MOB4;B-GOT001;W06;
3;19;500586275;Stehhilfe 720;1;ST;86;SP;1;PD;F;ROH;;88;S6MOB4;B-GOT001;W06;
3;20;500574621;Windfangscheibe;1;ST;86;SP;1;PD;F;ROH;;88;S6MOB4;B-GOT001;W06;
3;21;500582291;Stehhilfe 1050;1;ST;86;SP;1;PD;F;ROH;;88;S6MOB4;B-GOT001;W06;
3;22;500581815;Haltestange Rollstuhlplatz;1;ST;86;SP;1;PD;F;ROH;;88;S6MOB4;B-GOT001;W06;
3;23;500574614;Anfahrpolster;2;ST;86;SP;1;PD;F;ROH;;88;S6MOB4;B-GOT001;W06;
3;24;500581811;Haltestange Rollstuhlplatz kpl.;2;ST;86;SP;1;PD;F;ROH;;88;S6MOB4;B-GOT001;W06;
3;25;500589335;Halteschlaufe;7;ST;86;SP;1;PD;F;ROH;;88;S6MOB4;B-GOT001;W06;
3;26;500583376;Klemmstueck;6;ST;86;SP;1;PD;F;ROH;;88;S6MOB4;B-GOT001;W05;
3;27;500583378;Abdeckring Haltestange;3;ST;86;SP;1;PD;F;ROH;;88;S6MOB4;B-GOT001;W06;
3;29;500583949;Klemmbefestigung 6mm;9;ST;86;SP;1;PD;F;ROH;;88;S6MOB4;B-GOT001;W06;
3;30;500584442;Abfallbehälter 10Liter 75-100-50-02-7016;1;ST;86;SP;1;PD;F;ROH;;88;S6MOB4;B-GOT001;W02;
3;31;500584361;Folie unter Abfallbehälter;1;ST;86;SP;1;PD;F;ROH;;88;S6MOB4;B-GOT001;W01;
3;32;500584563;Eckverbinder offen 2-schalig 1685;1;ST;86;SP;1;PD;F;ROH;;88;S6MOB4;B-GOT001;W06;
3;33;500583947;T-Verbinder 1690 mit 2 Innennocken;5;ST;86;SP;1;PD;F;ROH;;88;S6MOB4;B-GOT001;W06;
3;34;500584468;T-Stück mit Klemmwirkung  10-40-30;2;ST;86;SP;1;PD;F;ROH;;88;S6MOB4;76510;W06;
3;35;500583472;Sicherheitsgurt;2;ST;86;SP;1;PD;F;ROH;;88;S6MOB4;B-GOT001;W02;
3;36;500592099;Horizontale Haltestange kpl L=1080;1;ST;86;SP;1;PD;F;ROH;;88;S6MOB4;B-GOT001;W06;
3;37;500594893;T-Stück mit 2 Innennocken;1;ST;86;SP;1;PD;F;ROH;;88;S6MOB4;B-GOT001;W06;
3;40;500574627;Gewindeplatte;4;ST;86;SP;1;PD;F;ROH;;88;S6MOB4;B-GOT001;W05;
3;41;500583377;Beilage;6;ST;86;SP;1;PD;F;ROH;;88;S6MOB4;B-GOT001;W05;
3;42;500557110;Distanzstück Rd 25x20 EN10278       P010;4;ST;86;SP;1;PD;F;ROH;;88;S6MOB4;B-GOT001;W05;
3;43;500583044;Abdeckung Haltestangen Distanzstueck;2;ST;86;SP;1;PD;F;ROH;;88;S6MOB4;B-GOT001;W06;
3;44;500581901;Distanzstück;2;ST;86;SP;1;PD;F;ROH;;88;S6MOB4;B-GOT001;W06;
3;45;500582390;Distanzstück Rd 25x22 EN10278       P011;16;ST;86;SP;1;PD;F;ROH;;88;S6MOB4;B-GOT001;W05;
3;46;500377292;Dichtband 12x2 Vitoflex NW152 selbstkl.;7910;M;86;SP;1;PD;F;ROH;1;88;S6MOB4;B-GOT001;W09;
3;47;500531046;Isolierhülse 018 0500 000 01;8;ST;86;SP;1;PD;F;ROH;;88;S6MOB4;B-GOT001;W02;
3;50;500447570;Nutenstein M8 m. Beilage;22;ST;86;SP;1;PD;F;ROH;;88;S6MOB4;76510;W02;
3;51;500450929;Nutenstein M12 komplett;8;ST;86;SP;1;PD;F;ROH;;88;S6MOB4;B-GOT001;W05;
3;60;500010359;Zylinderschraube M5x60 ISO 4762-A2-70;4;ST;86;SP;1;ND;F;ROH;;88;S6MOB4;B-GOT001;W02;X
3;61;500332596;Sechskantschr.M6x16 ISO4017-A4-80;3;ST;86;SP;1;ND;F;ROH;;88;S6MOB4;B-GOT001;W09;X
3;62;700037841;Halbrundkopfschr.M8x18 ISO7380-2-A2-70;16;ST;86;SP;1;ND;F;ROH;;88;S6MOB4;B-GOT001;W02;X
3;63;700024015;Zylinderschr.M8x20 ISO4762-A2-70;9;ST;86;SP;1;ND;F;ROH;;88;S6MOB4;B-GOT001;W09;X
3;64;500329847;Sechskantschr.M8x40 ISO4017-A4-80;22;ST;86;SP;1;ND;F;ROH;;88;S6MOB4;76510;W09;X
3;65;500342950;Sechskantschr.M8x80 ISO4017-A4-80;12;ST;86;SP;1;ND;F;ROH;;88;S6MOB4;B-GOT001;W09;X
3;66;500444286;Zylinderschr.M10x45 ISO4762 A4-80;8;ST;86;SP;1;ND;F;ROH;;88;S6MOB4;B-GOT001;W02;X
3;67;500395801;Zylinderschr.M10x50 ISO4762 A4-80;12;ST;86;SP;1;ND;F;ROH;;88;S6MOB4;B-GOT001;W09;X
3;68;500425747;Sechskantschr.M12x40 ISO4017-A4-80;8;ST;86;SP;1;ND;F;ROH;;88;S6MOB4;B-GOT001;W09;X
3;69;500490210;Zylinderschr.M12x90 ISO4762-A4-80;4;ST;86;SP;1;ND;F;ROH;;88;S6MOB4;B-GOT001;W09;X
3;70;500544458;Zylinderschr.M12x130 ISO4762-A4-80;2;ST;86;SP;1;ND;F;ROH;;88;S6MOB4;B-GOT001;W02;X
3;71;500159973;Gewindestift M4x6 ISO4027-A2-21H;3;ST;86;SP;1;ND;F;ROH;;88;S6MOB4;B-GOT001;W09;X
3;72;500430693;Senkschr.M5x20 ISO10642-A2-70;4;ST;86;SP;1;ND;F;ROH;;88;S6MOB4;B-GOT001;W09;X
3;80;650010411;Sechskantm.M8 ISO4032-A4-80;22;ST;86;SP;1;ND;F;ROH;;88;S6MOB4;76510;W09;X
3;81;500451587;Hutm.M12 DIN1587-A2-80;8;ST;86;SP;1;ND;F;ROH;;88;S6MOB4;B-GOT001;W09;X
3;82;700024964;Hutm.M5 DIN917-A2-70;4;ST;86;SP;1;ND;F;ROH;;88;S6MOB4;B-GOT001;W02;X
3;90;815001511;Sperrkantscheibe SKS-5-NrFSt;4;ST;86;SP;1;ND;F;ROH;;88;S6MOB4;B-GOT001;W09;X
3;91;500376791;Scheibe SR 1907-0050320500VR-M6-PVDF;4;ST;86;SP;1;ND;F;ROH;;88;S6MOB4;B-GOT001;W02;X
3;92;500343260;Sperrkantscheibe SKM-6 FSt Geomet 321A;3;ST;86;SP;1;ND;F;ROH;;88;S6MOB4;B-GOT001;W09;X
3;93;815001287;Sperrkantscheibe SKM-8 TN096340-NrFSt-A4;22;ST;86;SP;1;ND;F;ROH;;88;S6MOB4;76510;W09;X
3;94;500057305;Sperrkantscheibe SKB-8-NrFSt;18;ST;86;SP;1;ND;F;ROH;;88;S6MOB4;76510;W09;X
3;95;500183079;Sperrkantscheibe SKZ-8-NrFSt;9;ST;86;SP;1;ND;F;ROH;;88;S6MOB4;B-GOT001;W09;X
3;96;500072375;Sperrkantscheibe SKB10-NrFSt;20;ST;86;SP;1;ND;F;ROH;;88;S6MOB4;B-GOT001;W09;X
3;97;500377016;Sperrkantscheibe SKZ-12 TN096660-NrFSt;6;ST;86;SP;1;ND;F;ROH;;88;S6MOB4;B-GOT001;W09;X
3;98;500276727;Sperrkantscheibe SKB-12 TN096560-NrFSt;8;ST;86;SP;1;ND;F;ROH;;88;S6MOB4;B-GOT001;W09;X
3;99;500598358;Dichtung;1;ST;86;SP;1;PD;F;ROH;;88;S6MOB4;76104;W11;
3;1;500036716;Montagepaste Klüber 46MR401;0;KG;86;SP;1;PD;F;ROH;1;88;S6MOB4;75134;W09;
3;134;500584468;T-Stück mit Klemmwirkung  10-40-30;2;ST;86;SP;1;PD;F;ROH;;88;S6MOB4;76510;W06;
3;150;500601614;Nutenstein M8;6;ST;86;SP;1;PD;F;ROH;;88;S6MOB4;76510;W05;
3;11;500340296;Loctite 243 Schraubensicherung;54;KG;86;SP;1;PD;F;ROH;1;88;S6MOB4;W-VIE001;W09;
3;164;500300514;Sechskantschr.M8x30 ISO4017-A4-80;6;ST;86;SP;1;ND;F;ROH;;88;S6MOB4;76510;W09;X
2;8;558545WT1;Montage Sitze WT1-AB;1;ST;86;SP;300;PD;E;HALB;1;15;INV;B-GOT001;;
3;1;500562953;Vierersitzgruppe;1;ST;86;SP;1;PD;F;ROH;;88;S6MOB4;B-GOT001;W06;
3;2;500562954;Dreiersitzgruppe;1;ST;86;SP;1;PD;F;ROH;;88;S6MOB4;B-GOT001;W06;
3;3;500562955;Vierersitzgruppe;1;ST;86;SP;1;PD;F;ROH;;88;S6MOB4;B-GOT001;W06;
3;4;500562956;Vierersitzgruppe;1;ST;86;SP;1;PD;F;ROH;;88;S6MOB4;B-GOT001;W06;
3;5;500562971;Klappsitz mit Lehne;5;ST;86;SP;1;PD;F;ROH;;88;S6MOB4;B-GOT001;W06;
3;6;500573891;Sitzpolster, kpl Einzelsitz 133049.262;14;ST;86;SP;1;PD;F;ROH;;88;S6MOB4;B-GOT001;W06;
3;7;500573894;Rückenpolster, kpl Einzelsitz;14;ST;86;SP;1;PD;F;ROH;;88;S6MOB4;B-GOT001;W06;
3;8;500573895;Sitzpolster, kpl MuKi-Sitz;1;ST;86;SP;1;PD;F;ROH;;88;S6MOB4;B-GOT001;W06;
3;9;500573896;Rückenpolster, kpl MuKi-Sitz;1;ST;86;SP;1;PD;F;ROH;;88;S6MOB4;B-GOT001;W06;
3;10;500999005;n.a.;5;ST;86;SP;100;PD;E;HALB;;;S6MOB4;76505;;X
3;11;500999005;n.a.;5;ST;86;SP;100;PD;E;HALB;;;S6MOB4;76505;;X
3;15;500572551;Distanzhülse Rd 25x15 EN10060;24;ST;86;SP;1;PD;F;ROH;;88;S6MOB4;B-GOT001;W05;
3;16;500572320;Distanzhülse Rd 25x29 EN10060;16;ST;86;SP;1;PD;F;ROH;;88;S6MOB4;B-GOT001;W05;
3;17;500572321;Distanzhülse Rd 22x15 EN10060;10;ST;86;SP;1;PD;F;ROH;;88;S6MOB4;B-GOT001;W05;
3;18;500443479;Gewindeplatte M10 M10 GWP41/41-A4;44;ST;86;SP;1;ND;F;ROH;;88;S6MOB4;76605;W11;X
3;19;500452765;Nutenstein M8;10;ST;86;SP;1;ND;F;ROH;;88;S6MOB4;B-GOT001;W05;X
3;20;500570846;Sitzprofil-Nutenstein M12 kpl;10;ST;86;SP;1;PD;F;ROH;;88;S6MOB4;B-GOT001;W05;
3;21;500526452;Beilage Bl 2x50x160 ISO9445;20;ST;86;SP;1;ND;F;ROH;;88;S6MOB4;B-GOT001;W02;X
3;22;500574440;Gummiprofil;7100;M;86;SP;1;PD;F;ROH;1;88;S6MOB4;B-GOT001;W02;
3;23;500475243;Halteklammer M10   9911440129 Nosta;4;ST;86;SP;1;ND;F;ROH;;88;S6MOB4;76605;W05;X
3;30;700014443;Sechskantschr.M12x40 ISO4017-A2-70;10;ST;86;SP;1;ND;F;ROH;;88;S6MOB4;B-GOT001;W09;X
3;31;700026167;Sechskantschraube M10x50 ISO4017-A2-70;16;ST;86;SP;1;ND;F;ROH;;88;S6MOB4;B-GOT001;W09;X
3;32;700014383;Sechskantschr.M10x35 ISO4017-A2-70;24;ST;86;SP;1;ND;F;ROH;;88;S6MOB4;B-GOT001;W09;X
3;33;700014294;Sechskantschr.M8x40 ISO4017-A2-70;10;ST;86;SP;1;ND;F;ROH;;88;S6MOB4;B-GOT001;W09;X
3;34;650089825;Scheibe 12 ISO7089-200HV-A2;10;ST;86;SP;1;ND;F;ROH;;88;S6MOB4;B-GOT001;W09;X
3;35;500474162;Sechskantm.M12 ISO7040-A2-70;10;ST;86;SP;1;ND;F;ROH;;88;S6MOB4;B-GOT001;W09;X
3;40;500570554;Gummiband 10x3 AMCO AM22;8400;M;86;SP;1;PD;F;ROH;1;88;S6MOB4;B-GOT001;W02;
3;1;500036716;Montagepaste Klüber 46MR401;0;KG;86;SP;1;PD;F;ROH;1;88;S6MOB4;75134;W09;
2;9;558381WT1;Montage Fahrzeugkupplung Göteborg;1;ST;86;SP;300;PD;E;HALB;1;15;INV;B-GOT001;;
3;1;500572685;Kupplung;1;ST;86;SP;1;PD;F;LBEI;;88;S6MOB4;B-GOT001;W01;
3;2;500572686;Kupplungsarretierung;1;ST;86;SP;1;PD;F;LBEI;;88;S6MOB4;B-GOT001;W01;
3;3;500572687;Montageset Kupplung;1;ST;86;SP;1;PD;F;LBEI;;88;S6MOB4;B-GOT001;W01;
3;4;500572688;Montageset Kupplungsarretierung;1;ST;86;SP;1;PD;F;LBEI;;88;S6MOB4;B-GOT001;W01;
3;5;500487301;Sechskantschr.M8x10 ISO4017 A4-70;8;ST;86;SP;1;ND;F;ROH;;88;S6MOB4;B-GOT001;W09;X
3;6;815001287;Sperrkantscheibe SKM-8 TN096340-NrFSt-A4;8;ST;86;SP;1;ND;F;ROH;;88;S6MOB4;B-GOT001;W09;X
3;7;500513612;Anschlagpuffer 18x70x135;2;ST;86;SP;1;PD;F;ROH;;88;S6MOB4;B-GOT001;W02;
3;8;500142496;Federstecker 7 DIN11024-FSt,verz.;1;ST;86;SP;1;PD;F;ROH;;88;S6MOB4;B-GOT001;W09;
3;9;500575244;Bolzen B45h11x120x10x106,3 ISO2341;1;ST;86;SP;1;ND;F;ROH;;88;S6MOB4;B-GOT001;W09;X
3;1;500036716;Montagepaste Klüber 46MR401;0;KG;86;SP;1;PD;F;ROH;1;88;S6MOB4;75134;W09;
3;1;700011785;Korrosionsschutz - Tectyl 846;0;KG;86;SP;1;PD;F;ROH;1;88;S6MOB4;75134;W09;
2;11;588827WT1;Anbau Innenbeleuchtung BM1;1;ST;86;SP;300;PD;E;HALB;;;INV;76936;;
3;50;500577777;Konsole;10;ST;86;SP;1;PD;F;ROH;;88;;B-GOT001;W05;
3;400;500383411;T-Schraube M6x20 schräg 19x10x4;10;ST;86;SP;1;ND;F;ROH;;88;;B-GOT001;W12;X
3;401;700014178;Sechskantschr.M6x20 ISO4017-A2-70;20;ST;86;SP;1;ND;F;ROH;;88;;B-GOT001;W09;X
3;402;500230833;Halbrundkopfschr.M5x20 ISO7380-2-A2-70;4;ST;86;SP;1;ND;F;ROH;;88;;B-GOT001;W09;X
3;430;815001288;Sperrkantscheibe SKM-6-NrFst (A4);30;ST;86;SP;1;ND;F;ROH;;88;;B-GOT001;W09;X
3;450;700019595;Sechskantm.M6 ISO4032-A2-70;10;ST;86;SP;1;ND;F;ROH;;88;;B-GOT001;W09;X
3;451;500153261;Käfigmutter M6 (1,7-2,5)-A2/A2;10;ST;86;SP;1;ND;F;ROH;;88;;B-GOT001;W09;X
3;452;500143654;Käfigm.M6-RR-083-35-A2/A2;10;ST;86;SP;1;ND;F;ROH;;88;;B-GOT001;W09;X
3;1;500036716;Montagepaste Klüber 46MR401;0;KG;86;SP;1;PD;F;ROH;1;88;;75134;W09;
3;620;500370935;Klebesockel MB3APT-BKI 151-01557;8;ST;86;SP;1;ND;F;ROH;;88;;B-GOT001;W12;X
3;700;500570757;Innenleuchte Flexilux LEDTube m Lsp 1755;4;ST;86;SP;1;PD;F;ROH;;88;;B-GOT001;W09;
3;701;500570758;Innenleuchte Flexilux LEDTube o Lsp 1755;4;ST;86;SP;1;PD;F;ROH;;88;;B-GOT001;W09;
3;702;500570759;Innenleuchte Flexilux LEDTube o Lsp 1095;2;ST;86;SP;1;PD;F;ROH;;88;;B-GOT001;W09;
3;703;500565973;LED Einbauspot EL50 24V 3W M8 3000K;4;ST;86;SP;1;PD;F;ROH;;88;;B-GOT001;W02;
3;704;500568448;Signalleuchte TL80 LED gelb;2;ST;86;SP;1;PD;F;ROH;;88;;B-GOT001;W09;
3;705;500579620;LED Tube T6 1500mm 24V/25W/3000K;8;ST;86;SP;1;PD;F;ROH;;88;;B-GOT001;W02;
3;706;500579621;LED Tube T6 900mm 24V/15W/3000K;2;ST;86;SP;1;PD;F;ROH;;88;;B-GOT001;W02;
3;707;500454110;2-Ltr.-Federleiste 4polig m.Verrieg.+ZE;10;ST;86;SP;1;PD;F;ROH;;88;;B-GOT001;W11;
3;708;500585819;2-Ltr.-Federleiste 5-polig m.Verrieg.+ZE;4;ST;86;SP;1;PD;F;ROH;;88;;B-GOT001;W11;
2;12;589157WT1;HW-Taster, Entwerter BM1;1;ST;86;SP;300;PD;E;HALB;;;INV;76936;;
3;400;500242975;Halbrundkopfschr.M4x16 ISO7380-1-A2-70;4;ST;86;SP;1;ND;F;ROH;;88;;B-GOT001;W09;X
3;401;500094182;Halbrundkopfschr.M4x12 ISO7380-1-A2-70;22;ST;86;SP;1;ND;F;ROH;;88;;B-GOT001;W09;X
3;402;500027542;Blindniet 4,8x14,0 POP 303513 A2/A2;4;ST;86;SP;1;ND;F;ROH;;88;;B-GOT001;W09;X
3;430;700036615;Sicherungsscheibe S4 Schnorr NrSt;26;ST;86;SP;1;ND;F;ROH;;88;;B-GOT001;W09;X
3;11;500340296;Loctite 243 Schraubensicherung;26;KG;86;SP;1;PD;F;ROH;1;88;;W-VIE001;W09;
3;700;500574569;Montagematerial für CP6500;2;ST;86;SP;1;PD;F;KBEI;;88;;B-GOT001;WPM;
2;13;588806WT1;Montage von Innenkameras BM1;1;ST;86;SP;300;PD;E;HALB;;;INV;76936;;
3;1;500095933;Zylinderschr.M5x25 DIN6912-A2-70;20;ST;86;SP;1;ND;F;ROH;;88;;B-GOT001;W09;X
3;2;500447876;Sicherungsscheibe S5 SCHNORR;20;ST;86;SP;1;ND;F;ROH;;88;;B-GOT001;W09;X
1;1;500563182;Ausbau 310 Kleben 1;1;ST;86;SP;1;PD;E;HALB;1;15;INV;B-GOT001;;
2;1;558572WT2;Montage Isolierung WT2-A;1;ST;86;SP;300;PD;E;HALB;1;15;INV;B-GOT001;;
3;1;500585178;KIT - Anbau Isolierung EP BM1/2-B;1;ST;86;SP;1;PD;F;ROH;;88;PK01;74923;W06;
3;100;500520509;Weichaluminium- Klebeband 50mm br.1436 F;92000;M;86;SP;1;PD;F;ROH;1;88;PK01;75417;W02;
3;1;500585179;KIT - Anbau Isolierung Dach BM1/2-B;1;ST;86;SP;1;PD;F;ROH;;88;PK01;74923;W06;
3;100;500520509;Weichaluminium- Klebeband 50mm br.1436 F;330000;M;86;SP;1;PD;F;ROH;1;88;PK01;75417;W02;
3;1;500599801;KIT - Anbau Isolierung SW1 BM2-A;1;ST;86;SP;1;PD;F;HALB;;88;PK01;76465;W06;
3;150;500520509;Weichaluminium- Klebeband 50mm br.1436 F;268000;M;86;SP;1;PD;F;ROH;1;88;PK01;B-GOT001;W02;
3;1;500599802;KIT - Anbau Isolierung SW2 BM2-A;1;ST;86;SP;1;PD;F;HALB;;88;PK01;76465;W06;
3;150;500520509;Weichaluminium- Klebeband 50mm br.1436 F;256000;M;86;SP;1;PD;F;ROH;1;88;PK01;B-GOT001;W02;
3;2;500592805;37623.04167;1;ST;86;SP;300;PD;E;HALB;1;15;PK01;76465;;
2;2;558573WT2;Montage Fußboden WT2-A;1;ST;86;SP;300;PD;E;HALB;1;15;INV;B-GOT001;;
3;1;500567457;Bodenplatte 1 kpl.;1;ST;86;SP;1;PD;F;ROH;;88;PK01;B-GOT001;W06;
3;2;500567459;Bodenplatte 2 kpl.;1;ST;86;SP;1;PD;F;ROH;;88;PK01;B-GOT001;W06;
3;3;500567460;Bodenplatte 3;1;ST;86;SP;1;PD;F;ROH;;88;PK01;B-GOT001;W06;
3;4;500567461;Bodenplatte 4;2;ST;86;SP;1;PD;F;ROH;;88;PK01;B-GOT001;W06;
3;6;500567462;Bodenplatte 6 kpl.;1;ST;86;SP;1;PD;F;ROH;;88;PK01;B-GOT001;W06;
3;7;500583552;Bodenplatte 24 kpl.;1;ST;86;SP;1;PD;F;ROH;;88;PK01;B-GOT001;W06;
3;8;500583485;Bodenplatte 18 kpl.;1;ST;86;SP;1;PD;F;ROH;;88;PK01;B-GOT001;W06;
3;9;500567465;Bodenplatte 9 kpl.;1;ST;86;SP;1;PD;F;ROH;;88;PK01;B-GOT001;W06;
3;11;500567467;Bodenplatte 11 kpl.;1;ST;86;SP;1;PD;F;ROH;;88;PK01;B-GOT001;W06;
3;12;500583551;Bodenplatte 23 kpl.;1;ST;86;SP;1;PD;F;ROH;;88;PK01;B-GOT001;W06;
3;13;500583528;Bodenplatte 21 kpl.;1;ST;86;SP;1;PD;F;ROH;;88;PK01;B-GOT001;W06;
3;14;500583529;Bodenplatte 22 kpl.;1;ST;86;SP;1;PD;F;ROH;;88;PK01;B-GOT001;W06;
3;16;500583527;Bodenplatte 20 kpl.;1;ST;86;SP;1;PD;F;ROH;;88;PK01;B-GOT001;W06;
3;22;500574050;Rampenwinkel RK spg.;1;ST;86;SP;1;PD;F;ROH;;88;PK01;B-GOT001;W05;
3;23;500574051;Rampenwinkel wg.;1;ST;86;SP;1;PD;F;ROH;;88;PK01;B-GOT001;W05;
3;26;500580099;Sockelblech TS-RK kpl. wg.;1;ST;86;SP;1;PD;F;ROH;;88;PK01;B-GOT001;W05;
3;41;500574055;Sockelblech EP-SW;1;ST;86;SP;1;PD;F;ROH;;88;PK01;B-GOT001;W05;
3;42;500574056;Sockelblech EP1;1;ST;86;SP;1;PD;F;ROH;;88;PK01;B-GOT001;W05;
3;43;500590380;Sockelblech EP-SW spg.;1;ST;86;SP;1;PD;F;ROH;;88;PK01;B-GOT001;W05;
3;44;500590381;Sockelblech EP spg.;1;ST;86;SP;1;PD;F;ROH;;88;PK01;B-GOT001;W05;
3;61;500327344;Elastikp 3M Bumpon SJ5012 3,5mm skl.;50;ST;86;SP;1;ND;F;ROH;;88;PK01;B-GOT001;W10;X
3;62;500237719;Elastikp. 3M Bumpon SJ5744 4,0mm skl.;50;ST;86;SP;1;ND;F;ROH;;88;PK01;B-GOT001;W02;X
3;63;500309395;Elastikp. 3M Bumpon SJ5780 5,5mm skl.;50;ST;86;SP;1;ND;F;ROH;;88;PK01;B-GOT001;W10;X
3;64;500305917;Elastikp. 3M Bumpon SJ5003 5mm skl.;50;ST;86;SP;1;PD;F;ROH;;88;PK01;B-GOT001;W09;X
3;65;500305916;Elastikp.3M Bumpon SJ5027 7,9mm skl.;50;ST;86;SP;1;ND;F;ROH;;88;PK01;B-GOT001;W10;X
3;70;500581520;Dichtband 6/30x30 O.C.-Form 150ULc sk;800;M;86;SP;1;PD;F;ROH;1;88;PK01;B-GOT001;W09;
3;1;500546974;Klebstoff Sikaflex-268 schwarz Hobb.50l;36400;KG;86;SP;1;PD;F;ROH;1;48;PK01;W-VIE001M;W09;
3;2;500546975;Klebstoff SikaBooster-20 S Hobb.23l;728;KG;86;SP;1;PD;F;ROH;1;48;PK01;W-VIE001M;W09;
3;4;500539443;Haftvermittler Sika Primer-207;2240;KG;86;SP;1;PD;F;ROH;1;88;PK01;W-VIE001M;W09;
3;1;500546976;Klebstoff Sikaflex-268 PowerCure schwarz;6500;KG;86;SP;1;PD;F;ROH;1;48;PK01;74287;W09;
3;4;500539443;Haftvermittler Sika Primer-207;400;KG;86;SP;1;PD;F;ROH;1;88;PK01;74287;W09;
3;1;500538717;Klebstoff SikaForce-7818 L7 Harz+Härter;6250;KG;86;SP;1;PD;F;ROH;1;88;PK01;71219;W09;
3;4;500050017;Sika Aktivator 100;325;KG;86;SP;1;PD;F;ROH;1;88;PK01;71219;W09;
3;2;500112090;Korrosionsschutz Tectyl 5750 W;30000;KG;86;SP;1;PD;F;ROH;1;88;PA01;75887;W09;
3;1;700011785;Korrosionsschutz - Tectyl 846;10;KG;86;SP;1;PD;F;ROH;1;88;PA01;75134;W09;
